City,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket,year,month,day,day_of_week,is_weekend,quarter,aqi_lag_1,aqi_lag_7,aqi_rolling_7d,aqi_rolling_30d
Bengaluru,2019-10-21,20.71,15.04,30.13,35.45,0.85,5.78,22.97,69.0,Satisfactory,2019,10,21,0,0,4,56.0,73.0,70.0,85.7
Bengaluru,2019-10-22,16.46,13.68,24.22,29.48,0.83,5.59,22.81,69.0,Satisfactory,2019,10,22,1,0,4,69.0,79.0,68.57142857142857,85.3
Bengaluru,2019-10-23,11.71,7.89,16.97,19.84,0.83,6.07,17.5,66.0,Satisfactory,2019,10,23,2,0,4,69.0,71.0,67.85714285714286,84.46666666666667
Bengaluru,2019-10-24,12.57,4.34,15.8,16.05,0.76,6.39,21.49,62.0,Satisfactory,2019,10,24,3,0,4,66.0,75.0,66.0,83.2
Bengaluru,2019-10-25,13.43,5.68,18.11,19.56,0.83,6.37,19.33,65.0,Satisfactory,2019,10,25,4,0,4,62.0,69.0,65.42857142857143,82.66666666666667
Bengaluru,2019-10-26,18.21,6.8,18.89,20.81,0.74,5.76,19.0,59.0,Satisfactory,2019,10,26,5,1,4,65.0,71.0,63.714285714285715,82.5
Bengaluru,2019-10-27,42.44,7.74,21.32,23.05,1.01,5.26,20.17,74.0,Satisfactory,2019,10,27,6,1,4,59.0,56.0,66.28571428571429,82.2
Bengaluru,2019-10-28,42.44,10.63,24.6,26.91,1.04,5.38,18.21,88.0,Satisfactory,2019,10,28,0,0,4,74.0,69.0,69.0,81.83333333333333
Bengaluru,2019-10-29,34.24,11.34,22.99,27.53,0.97,6.61,20.89,80.0,Satisfactory,2019,10,29,1,0,4,88.0,69.0,70.57142857142857,81.4
Bengaluru,2019-10-30,18.77,11.91,26.91,32.16,0.98,6.42,27.66,78.0,Satisfactory,2019,10,30,2,0,4,80.0,66.0,72.28571428571429,81.56666666666666
Bengaluru,2019-10-31,18.62,7.39,24.47,26.76,0.87,5.73,35.18,68.0,Satisfactory,2019,10,31,3,0,4,78.0,62.0,73.14285714285714,80.9
Bengaluru,2019-11-01,27.42,12.02,25.98,31.75,0.9,6.0,41.88,84.0,Satisfactory,2019,11,1,4,0,4,68.0,65.0,75.85714285714286,80.63333333333334
Bengaluru,2019-11-02,27.1,12.02,25.19,30.28,1.08,6.16,30.92,77.0,Satisfactory,2019,11,2,5,1,4,84.0,59.0,78.42857142857143,80.03333333333333
Bengaluru,2019-11-03,40.0,11.18,26.32,27.98,0.99,5.46,34.6,89.0,Satisfactory,2019,11,3,6,1,4,77.0,74.0,80.57142857142857,79.53333333333333
Bengaluru,2019-11-04,54.83,20.78,36.74,46.01,1.26,5.53,38.89,95.0,Satisfactory,2019,11,4,0,0,4,89.0,88.0,81.57142857142857,79.13333333333334
Bengaluru,2019-11-05,73.88,31.44,41.5,61.74,1.48,6.15,34.78,139.0,Moderate,2019,11,5,1,0,4,95.0,80.0,90.0,80.93333333333334
Bengaluru,2019-11-06,94.17,26.51,38.83,53.01,1.36,5.74,55.74,169.0,Moderate,2019,11,6,2,0,4,139.0,78.0,103.0,83.63333333333334
Bengaluru,2019-11-07,92.21,28.33,44.07,61.28,1.38,5.9,54.15,174.0,Moderate,2019,11,7,3,0,4,169.0,68.0,118.14285714285714,86.36666666666666
Bengaluru,2019-11-08,69.3,17.73,38.45,47.34,1.29,6.55,42.01,159.0,Moderate,2019,11,8,4,0,4,174.0,84.0,128.85714285714286,88.7
Bengaluru,2019-11-09,47.14,12.78,35.19,40.02,1.07,5.61,41.92,116.0,Moderate,2019,11,9,5,1,4,159.0,77.0,134.42857142857142,87.7
Bengaluru,2019-11-10,52.86,11.34,30.63,31.84,1.0,5.26,41.1,96.0,Satisfactory,2019,11,10,6,1,4,116.0,89.0,135.42857142857142,87.73333333333333
Bengaluru,2019-11-11,61.83,8.64,33.11,34.39,0.96,5.67,57.13,124.0,Moderate,2019,11,11,0,0,4,96.0,95.0,139.57142857142858,88.86666666666666
Bengaluru,2019-11-12,27.77,7.02,26.07,27.22,1.0,6.13,46.59,96.0,Satisfactory,2019,11,12,1,0,4,124.0,139.0,133.42857142857142,89.66666666666667
Bengaluru,2019-11-13,30.39,10.37,28.6,31.5,0.93,6.37,43.84,83.0,Satisfactory,2019,11,13,2,0,4,96.0,169.0,121.14285714285714,90.0
Bengaluru,2019-11-14,23.32,11.88,26.92,32.14,0.92,6.12,38.82,80.0,Satisfactory,2019,11,14,3,0,4,83.0,174.0,107.71428571428571,90.03333333333333
Bengaluru,2019-11-15,26.33,15.95,28.61,38.17,1.1,6.02,18.93,77.0,Satisfactory,2019,11,15,4,0,4,80.0,159.0,96.0,90.23333333333333
Bengaluru,2019-11-16,20.62,12.03,26.87,33.07,1.01,6.16,21.06,82.0,Satisfactory,2019,11,16,5,1,4,77.0,116.0,91.14285714285714,90.46666666666667
Bengaluru,2019-11-17,30.7,10.09,28.0,34.06,0.84,6.37,36.16,76.0,Satisfactory,2019,11,17,6,1,4,82.0,96.0,88.28571428571429,90.7
Bengaluru,2019-11-18,27.07,12.69,29.65,36.43,1.01,6.8,30.81,72.0,Satisfactory,2019,11,18,0,0,4,76.0,124.0,80.85714285714286,90.73333333333333
Bengaluru,2019-11-19,20.23,12.61,26.77,34.15,0.96,6.55,25.97,74.0,Satisfactory,2019,11,19,1,0,4,72.0,96.0,77.71428571428571,91.33333333333333
Bengaluru,2019-11-20,21.12,13.06,27.06,33.42,1.05,6.93,23.22,77.0,Satisfactory,2019,11,20,2,0,4,74.0,83.0,76.85714285714286,91.6
Bengaluru,2019-11-21,42.28,14.45,34.02,39.94,1.19,6.68,29.31,86.0,Satisfactory,2019,11,21,3,0,4,77.0,80.0,77.71428571428571,92.16666666666667
Bengaluru,2019-11-22,44.17,11.39,32.14,36.86,1.06,6.26,32.59,96.0,Satisfactory,2019,11,22,4,0,4,86.0,77.0,80.42857142857143,93.16666666666667
Bengaluru,2019-11-23,36.68,9.67,32.05,34.86,1.01,6.44,36.87,90.0,Satisfactory,2019,11,23,5,1,4,96.0,82.0,81.57142857142857,94.1
Bengaluru,2019-11-24,41.18,4.45,21.45,20.72,0.9,6.17,47.58,79.0,Satisfactory,2019,11,24,6,1,4,90.0,76.0,82.0,94.56666666666666
Bengaluru,2019-11-25,37.44,6.37,27.71,28.88,1.17,6.81,37.89,83.0,Satisfactory,2019,11,25,0,0,4,79.0,72.0,83.57142857142857,95.36666666666666
Bengaluru,2019-11-26,35.44,14.25,30.62,32.97,1.0,5.87,43.3,88.0,Satisfactory,2019,11,26,1,0,4,83.0,74.0,85.57142857142857,95.83333333333333
Bengaluru,2019-11-27,33.02,15.29,35.64,40.58,1.22,6.34,34.88,89.0,Satisfactory,2019,11,27,2,0,4,88.0,77.0,87.28571428571429,95.86666666666666
Bengaluru,2019-11-28,23.08,13.08,29.76,35.02,1.04,6.31,30.99,86.0,Satisfactory,2019,11,28,3,0,4,89.0,86.0,87.28571428571429,96.06666666666666
Bengaluru,2019-11-29,22.97,14.39,25.68,31.74,1.0,5.38,24.82,75.0,Satisfactory,2019,11,29,4,0,4,86.0,96.0,84.28571428571429,95.96666666666667
Bengaluru,2019-11-30,23.25,11.74,22.84,27.09,1.03,5.46,19.8,75.0,Satisfactory,2019,11,30,5,1,4,75.0,90.0,82.14285714285714,96.2
Bengaluru,2019-12-01,13.46,9.63,20.19,23.27,0.93,6.35,18.54,65.0,Satisfactory,2019,12,1,6,1,4,75.0,79.0,80.14285714285714,95.56666666666666
Bengaluru,2019-12-02,13.96,10.32,21.53,24.48,0.94,5.99,22.64,70.0,Satisfactory,2019,12,2,0,0,4,65.0,83.0,78.28571428571429,95.33333333333333
Bengaluru,2019-12-03,27.28,14.0,27.81,31.57,1.11,6.03,28.88,76.0,Satisfactory,2019,12,3,1,0,4,70.0,88.0,76.57142857142857,94.9
Bengaluru,2019-12-04,38.2,9.9,26.87,28.23,0.96,5.33,44.53,86.0,Satisfactory,2019,12,4,2,0,4,76.0,89.0,76.14285714285714,94.6
Bengaluru,2019-12-05,55.45,12.88,32.39,34.22,0.94,6.48,42.62,87.0,Satisfactory,2019,12,5,3,0,4,86.0,86.0,76.28571428571429,92.86666666666666
Bengaluru,2019-12-06,57.3,9.71,32.59,31.36,0.94,6.69,40.61,103.0,Moderate,2019,12,6,4,0,4,87.0,75.0,80.28571428571429,90.66666666666667
Bengaluru,2019-12-07,39.42,12.01,32.74,34.96,1.05,7.05,30.49,89.0,Satisfactory,2019,12,7,5,1,4,103.0,75.0,82.28571428571429,87.83333333333333
Bengaluru,2019-12-08,23.79,8.0,26.15,26.74,0.95,8.15,28.46,68.0,Satisfactory,2019,12,8,6,1,4,89.0,65.0,82.71428571428571,84.8
Bengaluru,2019-12-09,21.29,10.79,29.26,30.66,1.03,6.57,29.65,70.0,Satisfactory,2019,12,9,0,0,4,68.0,70.0,82.71428571428571,83.26666666666667
Bengaluru,2019-12-10,20.31,9.34,27.3,28.35,1.02,6.59,33.44,74.0,Satisfactory,2019,12,10,1,0,4,70.0,76.0,82.42857142857143,82.53333333333333
Bengaluru,2019-12-11,28.62,9.43,29.94,29.6,0.84,5.96,31.81,73.0,Satisfactory,2019,12,11,2,0,4,74.0,86.0,80.57142857142857,80.83333333333333
Bengaluru,2019-12-12,28.93,8.12,28.49,27.89,0.91,5.81,37.02,77.0,Satisfactory,2019,12,12,3,0,4,73.0,87.0,79.14285714285714,80.2
Bengaluru,2019-12-13,30.65,8.24,26.71,27.01,0.94,6.69,35.09,74.0,Satisfactory,2019,12,13,4,0,4,77.0,103.0,75.0,79.9
Bengaluru,2019-12-14,23.6,9.79,25.5,27.35,0.97,6.56,28.77,74.0,Satisfactory,2019,12,14,5,1,4,74.0,89.0,72.85714285714286,79.7
Bengaluru,2019-12-15,25.33,7.47,23.85,23.24,0.78,6.28,34.2,68.0,Satisfactory,2019,12,15,6,1,4,74.0,68.0,72.85714285714286,79.4
Bengaluru,2019-12-16,24.25,11.19,25.62,27.99,0.91,7.0,30.69,69.0,Satisfactory,2019,12,16,0,0,4,68.0,70.0,72.71428571428571,78.96666666666667
Bengaluru,2019-12-17,27.65,11.23,28.51,31.1,1.05,6.73,30.3,69.0,Satisfactory,2019,12,17,1,0,4,69.0,74.0,72.0,78.73333333333333
Bengaluru,2019-12-18,42.91,11.5,31.51,34.26,1.13,6.79,32.35,82.0,Satisfactory,2019,12,18,2,0,4,69.0,73.0,73.28571428571429,79.06666666666666
Bengaluru,2019-12-19,38.66,12.17,30.63,34.57,1.16,7.36,26.97,85.0,Satisfactory,2019,12,19,3,0,4,82.0,77.0,74.42857142857143,79.43333333333334
Bengaluru,2019-12-20,44.46,13.62,32.5,37.72,1.19,5.91,28.4,91.0,Satisfactory,2019,12,20,4,0,4,85.0,74.0,76.85714285714286,79.9
Bengaluru,2019-12-21,48.62,7.89,29.51,28.63,0.98,6.45,37.53,95.0,Satisfactory,2019,12,21,5,1,4,91.0,74.0,79.85714285714286,80.2
Bengaluru,2019-12-22,46.52,6.3,25.65,25.64,0.91,6.09,45.17,88.0,Satisfactory,2019,12,22,6,1,4,95.0,68.0,82.71428571428571,79.93333333333334
Bengaluru,2019-12-23,49.33,8.39,31.35,31.8,1.0,6.11,43.35,92.0,Satisfactory,2019,12,23,0,0,4,88.0,69.0,86.0,80.0
Bengaluru,2019-12-24,35.84,9.2,29.34,31.31,1.13,7.13,37.89,89.0,Satisfactory,2019,12,24,1,0,4,92.0,69.0,88.85714285714286,80.33333333333333
Bengaluru,2019-12-25,35.48,7.38,26.59,27.4,1.03,5.95,32.38,76.0,Satisfactory,2019,12,25,2,0,4,89.0,82.0,88.0,80.1
Bengaluru,2019-12-26,44.27,7.56,29.46,29.65,1.03,6.25,43.66,95.0,Satisfactory,2019,12,26,3,0,4,76.0,85.0,89.42857142857143,80.33333333333333
Bengaluru,2019-12-27,43.32,9.56,31.24,32.59,1.09,6.6,39.42,98.0,Satisfactory,2019,12,27,4,0,4,95.0,91.0,90.42857142857143,80.63333333333334
Bengaluru,2019-12-28,35.24,7.86,26.94,27.78,0.97,7.38,37.81,82.0,Satisfactory,2019,12,28,5,1,4,98.0,95.0,88.57142857142857,80.5
Bengaluru,2019-12-29,38.53,6.56,26.2,26.31,0.92,7.39,43.5,80.0,Satisfactory,2019,12,29,6,1,4,82.0,88.0,87.42857142857143,80.66666666666667
Bengaluru,2019-12-30,47.81,6.4,28.46,27.79,1.03,8.04,44.92,93.0,Satisfactory,2019,12,30,0,0,4,80.0,92.0,87.57142857142857,81.26666666666667
Bengaluru,2019-12-31,42.54,7.92,29.1,27.48,1.06,7.58,45.78,97.0,Satisfactory,2019,12,31,1,0,4,93.0,89.0,88.71428571428571,82.33333333333333
Bengaluru,2020-01-01,30.71,9.03,27.31,26.74,1.07,8.56,37.39,82.0,Satisfactory,2020,1,1,2,0,1,97.0,76.0,89.57142857142857,82.73333333333333
Bengaluru,2020-01-02,25.78,8.81,28.05,30.18,1.16,7.52,33.11,81.0,Satisfactory,2020,1,2,3,0,1,82.0,95.0,87.57142857142857,82.9
Bengaluru,2020-01-03,29.66,6.62,26.26,26.92,0.99,6.4,32.98,85.0,Satisfactory,2020,1,3,4,0,1,81.0,98.0,85.71428571428571,82.86666666666666
Bengaluru,2020-01-04,52.62,15.46,31.56,41.89,1.39,6.94,37.35,95.0,Satisfactory,2020,1,4,5,1,1,85.0,82.0,87.57142857142857,83.13333333333334
Bengaluru,2020-01-05,52.64,6.86,29.1,29.52,1.01,7.01,45.1,118.0,Moderate,2020,1,5,6,1,1,95.0,80.0,93.0,83.63333333333334
Bengaluru,2020-01-06,24.74,8.08,27.57,31.18,1.09,6.97,25.22,81.0,Satisfactory,2020,1,6,0,0,1,118.0,93.0,91.28571428571429,83.36666666666666
Bengaluru,2020-01-07,22.52,10.11,29.93,32.13,1.06,7.35,28.66,75.0,Satisfactory,2020,1,7,1,0,1,81.0,97.0,88.14285714285714,83.6
Bengaluru,2020-01-08,30.92,5.8,30.86,28.53,1.03,6.61,47.48,93.0,Satisfactory,2020,1,8,2,0,1,75.0,82.0,89.71428571428571,84.36666666666666
Bengaluru,2020-01-09,40.57,7.15,33.79,32.74,1.09,6.01,45.49,101.0,Moderate,2020,1,9,3,0,1,93.0,81.0,92.57142857142857,85.26666666666667
Bengaluru,2020-01-10,39.29,8.07,36.97,35.92,1.05,7.71,39.61,94.0,Satisfactory,2020,1,10,4,0,1,101.0,85.0,93.85714285714286,85.96666666666667
Bengaluru,2020-01-11,31.1,6.52,29.13,28.01,0.89,6.72,40.4,78.0,Satisfactory,2020,1,11,5,1,1,94.0,95.0,91.42857142857143,86.0
Bengaluru,2020-01-12,39.5,7.01,30.57,30.05,0.97,7.38,37.47,79.0,Satisfactory,2020,1,12,6,1,1,78.0,118.0,85.85714285714286,86.16666666666667
Bengaluru,2020-01-13,53.93,10.78,38.77,41.27,1.11,6.51,46.68,106.0,Moderate,2020,1,13,0,0,1,79.0,81.0,89.42857142857143,87.23333333333333
Bengaluru,2020-01-14,64.35,10.27,43.03,43.97,1.08,7.03,47.83,121.0,Moderate,2020,1,14,1,0,1,106.0,75.0,96.0,89.0
Bengaluru,2020-01-15,45.19,10.74,35.06,37.49,0.93,7.78,55.92,111.0,Moderate,2020,1,15,2,0,1,121.0,93.0,98.57142857142857,90.4
Bengaluru,2020-01-16,39.36,7.12,38.18,37.98,1.2,7.7,59.83,114.0,Moderate,2020,1,16,3,0,1,111.0,101.0,100.42857142857143,91.9
Bengaluru,2020-01-17,34.68,12.3,39.38,43.73,1.27,7.3,43.88,106.0,Moderate,2020,1,17,4,0,1,114.0,94.0,102.14285714285714,92.7
Bengaluru,2020-01-18,26.9,6.83,26.29,28.93,0.95,5.81,24.91,86.0,Satisfactory,2020,1,18,5,1,1,106.0,78.0,103.28571428571429,92.73333333333333
Bengaluru,2020-01-19,26.66,5.34,23.43,25.93,0.96,5.8,29.97,66.0,Satisfactory,2020,1,19,6,1,1,86.0,79.0,101.42857142857143,91.9
Bengaluru,2020-01-20,34.51,6.77,33.42,35.46,1.07,5.74,35.59,81.0,Satisfactory,2020,1,20,0,0,1,66.0,106.0,97.85714285714286,91.43333333333334
Bengaluru,2020-01-21,37.86,6.26,33.67,33.87,1.1,6.86,36.29,90.0,Satisfactory,2020,1,21,1,0,1,81.0,121.0,93.42857142857143,91.5
Bengaluru,2020-01-22,28.25,6.1,30.62,31.73,1.23,6.35,32.1,87.0,Satisfactory,2020,1,22,2,0,1,90.0,111.0,90.0,91.33333333333333
Bengaluru,2020-01-23,41.13,8.76,30.76,30.61,1.1,7.64,31.17,82.0,Satisfactory,2020,1,23,3,0,1,87.0,114.0,85.42857142857143,91.1
Bengaluru,2020-01-24,42.19,7.99,39.01,40.6,1.22,7.44,29.94,108.0,Moderate,2020,1,24,4,0,1,82.0,106.0,85.71428571428571,92.16666666666667
Bengaluru,2020-01-25,44.82,10.87,46.43,49.87,1.23,6.85,30.14,100.0,Satisfactory,2020,1,25,5,1,1,108.0,86.0,87.71428571428571,92.33333333333333
Bengaluru,2020-01-26,44.48,9.21,45.71,48.99,1.1,8.32,36.55,97.0,Satisfactory,2020,1,26,6,1,1,100.0,66.0,92.14285714285714,92.3
Bengaluru,2020-01-27,45.49,12.1,41.23,46.01,1.24,9.36,42.71,98.0,Satisfactory,2020,1,27,0,0,1,97.0,81.0,94.57142857142857,92.83333333333333
Bengaluru,2020-01-28,52.63,6.61,33.37,34.73,1.17,13.04,47.28,102.0,Moderate,2020,1,28,1,0,1,98.0,90.0,96.28571428571429,93.56666666666666
Bengaluru,2020-01-29,46.45,8.04,38.65,38.26,0.99,11.45,50.62,115.0,Moderate,2020,1,29,2,0,1,102.0,87.0,100.28571428571429,94.3
Bengaluru,2020-01-30,43.42,17.25,47.61,53.47,1.19,9.86,37.97,112.0,Moderate,2020,1,30,3,0,1,115.0,82.0,104.57142857142857,94.8
Bengaluru,2020-01-31,46.36,5.39,37.62,35.68,1.05,8.97,47.97,111.0,Moderate,2020,1,31,4,0,1,112.0,108.0,105.0,95.76666666666667
Bengaluru,2020-02-01,52.07,5.09,31.67,30.74,1.03,10.3,43.71,102.0,Moderate,2020,2,1,5,1,1,111.0,100.0,105.28571428571429,96.46666666666667
Bengaluru,2020-02-02,35.27,4.24,24.1,23.37,0.81,6.12,39.98,94.0,Satisfactory,2020,2,2,6,1,1,102.0,97.0,104.85714285714286,96.76666666666667
Bengaluru,2020-02-03,33.79,9.12,34.38,35.34,0.96,7.34,32.47,79.0,Satisfactory,2020,2,3,0,0,1,94.0,98.0,102.14285714285714,96.23333333333333
Bengaluru,2020-02-04,29.27,7.82,32.2,33.89,1.0,6.81,32.0,82.0,Satisfactory,2020,2,4,1,0,1,79.0,102.0,99.28571428571429,95.03333333333333
Bengaluru,2020-02-05,30.66,6.88,30.15,32.31,1.16,7.47,34.73,86.0,Satisfactory,2020,2,5,2,0,1,82.0,115.0,95.14285714285714,95.2
Bengaluru,2020-02-06,43.83,7.34,35.14,37.61,1.11,6.93,41.55,96.0,Satisfactory,2020,2,6,3,0,1,86.0,112.0,92.85714285714286,95.9
Bengaluru,2020-02-07,49.51,5.71,31.27,32.33,1.06,8.53,41.16,96.0,Satisfactory,2020,2,7,4,0,1,96.0,111.0,90.71428571428571,96.0
Bengaluru,2020-02-08,45.3,5.64,30.49,30.83,0.95,7.2,38.36,105.0,Moderate,2020,2,8,5,1,1,96.0,102.0,91.14285714285714,96.13333333333334
Bengaluru,2020-02-09,52.39,4.66,25.96,26.24,1.06,10.99,34.35,101.0,Moderate,2020,2,9,6,1,1,105.0,94.0,92.14285714285714,96.36666666666666
Bengaluru,2020-02-10,35.53,5.3,26.2,26.76,1.09,8.07,32.75,103.0,Moderate,2020,2,10,0,0,1,101.0,79.0,95.57142857142857,97.2
Bengaluru,2020-02-11,33.94,6.41,28.99,27.96,1.07,7.08,34.75,87.0,Satisfactory,2020,2,11,1,0,1,103.0,82.0,96.28571428571429,97.46666666666667
Bengaluru,2020-02-12,32.82,6.23,28.34,27.32,0.93,7.06,34.6,80.0,Satisfactory,2020,2,12,2,0,1,87.0,86.0,95.42857142857143,96.6
Bengaluru,2020-02-13,37.67,9.5,37.32,38.56,1.06,7.06,34.92,84.0,Satisfactory,2020,2,13,3,0,1,80.0,96.0,93.71428571428571,95.36666666666666
Bengaluru,2020-02-14,50.47,15.25,46.46,49.0,1.29,6.98,45.01,111.0,Moderate,2020,2,14,4,0,1,84.0,96.0,95.85714285714286,95.36666666666666
Bengaluru,2020-02-15,54.91,16.22,54.43,56.07,1.24,7.48,46.99,128.0,Moderate,2020,2,15,5,1,1,111.0,105.0,99.14285714285714,95.83333333333333
Bengaluru,2020-02-16,45.02,6.18,36.76,32.5,0.99,8.14,49.12,120.0,Moderate,2020,2,16,6,1,1,128.0,101.0,101.85714285714286,96.3
Bengaluru,2020-02-17,41.66,14.05,43.77,45.43,1.15,9.48,42.21,99.0,Satisfactory,2020,2,17,0,0,1,120.0,103.0,101.28571428571429,96.73333333333333
Bengaluru,2020-02-18,43.29,6.85,42.79,38.88,1.07,7.44,47.44,103.0,Moderate,2020,2,18,1,0,1,99.0,87.0,103.57142857142857,97.96666666666667
Bengaluru,2020-02-19,55.31,6.29,36.85,34.52,1.28,7.62,49.57,101.0,Moderate,2020,2,19,2,0,1,103.0,80.0,106.57142857142857,98.63333333333334
Bengaluru,2020-02-20,47.86,7.98,33.04,34.36,1.06,5.97,38.42,94.0,Satisfactory,2020,2,20,3,0,1,101.0,84.0,108.0,98.76666666666667
Bengaluru,2020-02-21,30.24,4.56,24.85,26.87,1.0,6.25,40.89,90.0,Satisfactory,2020,2,21,4,0,1,94.0,111.0,105.0,98.86666666666666
Bengaluru,2020-02-22,33.96,4.67,23.75,26.23,0.98,6.62,37.76,78.0,Satisfactory,2020,2,22,5,1,1,90.0,128.0,97.85714285714286,98.73333333333333
Bengaluru,2020-02-23,36.3,4.15,21.8,23.7,1.09,5.92,49.19,81.0,Satisfactory,2020,2,23,6,1,1,78.0,120.0,92.28571428571429,97.83333333333333
Bengaluru,2020-02-24,35.6,5.07,25.61,28.15,1.01,5.93,43.59,82.0,Satisfactory,2020,2,24,0,0,1,81.0,99.0,89.85714285714286,97.23333333333333
Bengaluru,2020-02-25,41.83,5.0,31.08,33.28,1.28,6.01,50.22,107.0,Moderate,2020,2,25,1,0,1,82.0,103.0,90.42857142857143,97.56666666666666
Bengaluru,2020-02-26,47.39,5.03,27.21,30.32,0.97,5.38,36.49,104.0,Moderate,2020,2,26,2,0,1,107.0,101.0,90.85714285714286,97.76666666666667
Bengaluru,2020-02-27,39.39,5.95,31.61,33.19,1.16,6.72,41.29,112.0,Moderate,2020,2,27,3,0,1,104.0,94.0,93.42857142857143,98.1
Bengaluru,2020-02-28,42.58,5.36,26.77,29.54,1.06,6.75,46.4,98.0,Satisfactory,2020,2,28,4,0,1,112.0,90.0,94.57142857142857,97.53333333333333
Bengaluru,2020-02-29,48.75,5.79,27.79,30.87,1.01,6.22,47.04,95.0,Satisfactory,2020,2,29,5,1,1,98.0,78.0,97.0,96.96666666666667
Bengaluru,2020-03-01,56.2,3.51,21.91,21.37,0.98,7.09,49.93,101.0,Moderate,2020,3,1,6,1,1,95.0,81.0,99.85714285714286,96.63333333333334
Bengaluru,2020-03-02,53.75,6.52,29.55,32.36,1.18,6.36,48.39,103.0,Moderate,2020,3,2,0,0,1,101.0,82.0,102.85714285714286,96.66666666666667
Bengaluru,2020-03-03,70.78,8.97,32.33,35.82,1.27,6.96,61.01,137.0,Moderate,2020,3,3,1,0,1,103.0,107.0,107.14285714285714,98.1
Bengaluru,2020-03-04,55.66,12.1,33.05,39.86,1.22,6.6,52.01,131.0,Moderate,2020,3,4,2,0,1,137.0,104.0,111.0,99.83333333333333
Bengaluru,2020-03-05,57.89,6.09,28.68,30.95,1.04,7.21,53.06,117.0,Moderate,2020,3,5,3,0,1,131.0,112.0,111.71428571428571,101.0
Bengaluru,2020-03-06,41.84,5.52,23.14,25.33,0.94,8.07,50.82,100.0,Satisfactory,2020,3,6,4,0,1,117.0,98.0,112.0,101.46666666666667
Bengaluru,2020-03-07,44.33,5.26,26.8,28.22,0.98,7.12,37.49,93.0,Satisfactory,2020,3,7,5,1,1,100.0,95.0,111.71428571428571,101.36666666666666
Bengaluru,2020-03-08,38.66,3.91,21.71,22.73,0.88,6.71,40.31,91.0,Satisfactory,2020,3,8,6,1,1,93.0,101.0,110.28571428571429,101.2
Bengaluru,2020-03-09,38.88,4.74,23.26,24.69,0.99,7.41,45.57,99.0,Satisfactory,2020,3,9,0,0,1,91.0,103.0,109.71428571428571,101.0
Bengaluru,2020-03-10,41.48,3.92,22.84,23.81,0.94,7.08,50.57,93.0,Satisfactory,2020,3,10,1,0,1,99.0,137.0,103.42857142857143,100.73333333333333
Bengaluru,2020-03-11,39.57,4.86,25.62,27.1,0.96,8.25,50.73,95.0,Satisfactory,2020,3,11,2,0,1,93.0,131.0,98.28571428571429,100.46666666666667
Bengaluru,2020-03-12,34.62,6.45,28.58,30.35,1.05,6.36,49.83,97.0,Satisfactory,2020,3,12,3,0,1,95.0,117.0,95.42857142857143,100.8
Bengaluru,2020-03-13,34.77,6.76,27.42,30.03,0.93,7.36,42.26,90.0,Satisfactory,2020,3,13,4,0,1,97.0,100.0,94.0,101.13333333333334
Bengaluru,2020-03-14,29.97,5.47,27.04,28.63,0.91,6.65,38.8,86.0,Satisfactory,2020,3,14,5,1,1,90.0,93.0,93.0,101.2
Bengaluru,2020-03-15,33.96,4.07,22.19,23.19,0.92,6.97,49.32,88.0,Satisfactory,2020,3,15,6,1,1,86.0,91.0,92.57142857142857,100.43333333333334
Bengaluru,2020-03-16,26.15,4.54,21.45,23.54,0.84,6.75,36.51,79.0,Satisfactory,2020,3,16,0,0,1,88.0,99.0,89.71428571428571,98.8
Bengaluru,2020-03-17,24.15,4.75,19.78,22.33,0.86,7.01,31.85,77.0,Satisfactory,2020,3,17,1,0,1,79.0,93.0,87.42857142857143,97.36666666666666
Bengaluru,2020-03-18,29.66,4.54,24.72,25.9,0.9,7.25,39.28,78.0,Satisfactory,2020,3,18,2,0,1,77.0,95.0,85.0,96.66666666666667
Bengaluru,2020-03-19,38.15,4.96,26.49,27.94,0.93,7.97,55.4,91.0,Satisfactory,2020,3,19,3,0,1,78.0,97.0,84.14285714285714,96.26666666666667
Bengaluru,2020-03-20,43.31,3.79,23.38,24.16,0.98,6.97,53.12,100.0,Satisfactory,2020,3,20,4,0,1,91.0,90.0,85.57142857142857,96.23333333333333
Bengaluru,2020-03-21,40.62,6.2,31.05,32.76,1.06,6.75,59.91,103.0,Moderate,2020,3,21,5,1,1,100.0,86.0,88.0,96.53333333333333
Bengaluru,2020-03-22,30.16,4.2,13.39,14.52,0.82,6.92,48.99,99.0,Satisfactory,2020,3,22,6,1,1,103.0,88.0,89.57142857142857,96.83333333333333
Bengaluru,2020-03-23,40.28,4.01,20.12,20.75,1.05,6.03,42.02,85.0,Satisfactory,2020,3,23,0,0,1,99.0,79.0,90.42857142857143,97.06666666666666
Bengaluru,2020-03-24,50.85,3.45,15.65,16.61,0.86,6.39,39.76,106.0,Moderate,2020,3,24,1,0,1,85.0,77.0,94.57142857142857,97.9
Bengaluru,2020-03-25,25.25,2.62,9.73,11.41,0.76,7.92,38.24,70.0,Satisfactory,2020,3,25,2,0,1,106.0,78.0,93.42857142857143,97.5
Bengaluru,2020-03-26,27.77,2.55,8.99,10.63,0.7,5.87,35.05,61.0,Satisfactory,2020,3,26,3,0,1,70.0,91.0,89.14285714285714,95.96666666666667
